Platillo,Filtro,Ecualizacion,Comparacion,Version,Nota_Lineal,Nota_Exponencial
Pollo_Relleno,Filter_Median,CLAHE,malo,1,6.440736094647185,7.2250015917700035
Pollo_Relleno,Filter_Median,CLAHE,feo,1,6.706096213609074,7.246877958433613
Pollo_Relleno,Filter_Median,Normal,bueno,3,7.550921277513464,8.285029896761259
Pollo_Relleno,Filter_Median,Normal,malo,3,7.110329321601291,7.849820164432537
Pollo_Relleno,Filter_Median,Normal,feo,3,7.2713144737872994,7.765981359833853
Pollo_Relleno,Filter_Median,CLAHE,bueno,3,7.195383035304829,7.968097471643965
Pollo_Relleno,Filter_Median,CLAHE,malo,3,6.58943922771725,7.346125695323103
Pollo_Relleno,Filter_Median,CLAHE,feo,3,6.742315031311501,7.1456230384510535
Pollo_Relleno,Filter_Median,Normal,bueno,4,7.64155412694381,8.369614372069691
Pollo_Relleno,Filter_Median,Normal,malo,4,7.23697062046949,7.984648935183877
Pollo_Relleno,Filter_Median,Normal,feo,4,7.4021467513852395,8.05800751955623
Pollo_Relleno,Filter_Median,CLAHE,bueno,4,7.1314571454759434,7.86128433811351
Pollo_Relleno,Filter_Median,CLAHE,malo,4,6.628990657667266,7.391422269199751
Pollo_Relleno,Filter_Median,CLAHE,feo,4,6.781256925146021,7.2648449830731785
Parmentier,Original,Normal,bueno,1,7.914019437825141,8.338010699916389
Parmentier,Original,Normal,malo,1,8.35784478030834,8.639645865346935
Parmentier,Original,Normal,feo,1,8.127636526994477,8.62625787589386
Parmentier,Original,CLAHE,bueno,1,7.81992943707881,8.315141497427764
Parmentier,Original,CLAHE,malo,1,8.100701710587874,8.455855103206236
Parmentier,Original,CLAHE,feo,1,7.985735118134108,8.398824181496412
Parmentier,Original,Normal,bueno,3,8.071020865968983,8.459543542205537
Parmentier,Original,Normal,malo,3,8.507832374485378,8.736316125046528
Parmentier,Original,Normal,feo,3,8.093578797032965,8.60354124087683
Parmentier,Original,CLAHE,bueno,3,7.901485688256538,8.353823406235136
Parmentier,Original,CLAHE,malo,3,8.222330544811104,8.50843214467135
